Unnamed: 0,Date,User,Tweet
70961,2019-05-11 06:07:54+00:00,nistula,"We are on the sixth phase of #LokSabhaElections2019 , but “bharti ka karyakram” still on in @BJP4India . “Eminent personality” to join around 12.30pm today."
43267,2019-03-11 20:02:43+00:00,IShreeja,"@INCIndia The only thing which our Political parties are capable of, is to mock at each other during elections. Nobody really cares about the nation. Many parties come and go, but all of them make sure to make lots of money. #RahulMasoodJiComment #BJP #CONgressEkBailKatha"
50444,2019-02-22 14:37:38+00:00,bigboymawia,"The #BJP are losing their collective minds! Who issues an order that upsets an entire region just to retract it again? @narendramodi, you and your party needs to retire from politics."
9206,2019-05-02 07:08:55+00:00,GillTamur,"After long wait we finally know that the vehicle which is used in pulwama attack is from gujrat regstd no.#NarendraModi @narendramodi shame on BjP govt for election u planned this.
This much u people letdown the nation.
U r nationalist we doubt#bjp"
116152,2019-03-22 06:34:12+00:00,LaksshyaAdvani,@Shehzad_Ind #RahulGandhi soon might become the Damaad of #Pakistan
140941,2019-01-07 20:31:10+00:00,SandipGhose,"@Sudip_007_truth @MrsGandhi @Nidhi @ShekharGupta @ndtv @MinhazMerchant @ReshmiDG @swapan55 @navikakumar @manakgupta @goyalsanjeev @RatanSharda55 @rahulroushan Well, if Nidhi has it on record - the PM must have said something The Ambassador’s denial could be routine statement after @MEAIndia intervention. Now, wait to see what #RahulGandhi says after meeting her - which I am sure he will as he visited #Norway @nrkamsvaag @erna_solberg"
123192,2019-03-11 07:35:25+00:00,MBTheGuide,#NCP leaders meeting in #Baramati to discuss #Madha seat #LokSabhaElections2019  @DeccanHerald
59581,2019-01-24 06:27:54+00:00,MUSTAFA_LUSTRE,@barandbench If #SupremeCourt #JusticeSikiri &amp; #CJI #JusticeGogi resuces themselves from such small issues facing the naiton #CBI #NageshwarRao then what faith an Ordinary #Indian will have in #SCJudgments #SupremeCourtFan fr #ConstitutionalCrisis being created by so called powerful #BJP #RSS
1543,2019-05-16 14:55:13+00:00,AbhiAnkalkote,Get ready to witness a divide in Indian Media on the Gandhi-Godse story too! India? Hindustan? Bharat? Kaha hai? 🇮🇳 BJP has made sure that the unity in diversity doesn’t remain in India anymore! #LokSabhaElections2019 #ThursdayThoughts
141504,2019-01-05 02:17:57+00:00,NukteVivek,"It's enough now !
#RahulGandhi has no evidence against @nsitharaman @manoharparrikar of their involvement in #RafaleDeal But @narendramodi ! He has gone mad absolutely .. spitting on SUN !
#NationalHerald #Bofors #AugustaWestland !
#ChristianMichel #ItaianLady"
122773,2019-03-11 15:25:34+00:00,farhanqaafa,"@maulanadehlavi @asadowaisi Some Idiots have given one more topic to the #Hinduthwa brigade and a Hate Mongers for upcoming #LokSabhaElections2019 
We as far as #Muslim as far as #Indian will do both duties Proudly without any trouble. So please stop using #Ramzan for your political gain. #RamzanPollRow"
8825,2019-05-03 07:16:55+00:00,rajeshkshitij,"#BJP President Amit Shah cancels his all 3 public rallies in Jharkhand today, due to bad weather conditions in the state"
115252,2019-03-23 08:22:15+00:00,fiyaspeaks,"OMG !! @RahulGandhi to contest from #Wayanad constituency in #Kerala at  #LokSabhaElections2019 .
Well I am shocked to hear that  
Surprise for me as a keralite  !!! 
Confirmed!!!  @INCIndia 
NOTICE  :This is my first tweet abt politics 😂 ✌"
94628,2019-04-13 14:20:48+00:00,puneet705,"@Tejasvi_Surya All around #india
#indians are fully dedicated to the Nation's pride @narendramodi 
#NamoAgain 
#NarendraModi 
Such type of #popularity i have ever seen in my life.
Hats off to you Prime miniser
🙏
#ModiHiAayega"
15267,2019-04-22 03:11:34+00:00,IndInitiatives,@Swamy39 @pGurus1 @kanhaiyakumar @BJP4India and @INCIndia too have digressed from their ideological path. #Congress is near extinction. #BJP shall meet the same fate not too distant in future.
137824,2019-01-29 06:06:44+00:00,UkDemand,"@RahulGandhi Wat about Petrol diesel Challenge  #Dieselchallenge . #Narendramodi cheats us it's your turn , Say loudly Wat will you Do ? #Kerala"
100107,2019-04-09 16:29:33+00:00,NaMoAgain2_0,"@sagarikaghose @BJP4India @sanjaycsds If you are saying 222 then #BJP4India will surely get 322

#ModiAgain #LokSabhaElections2019 #LokSabhaEelctions2019 #IndiaWithNaMo #IndiaElects #namo"
97979,2019-04-11 03:40:51+00:00,Ashwinikashyap8,"#LokSabhaElections2019 
I have already done my part. 
It's time for you guys to come out and cast your vote for a better, livable and peaceful India. 
It's the festival of democracy, don't forget to celebrate it with your vote."
47389,2019-03-03 04:58:29+00:00,PrithaBandyop10,"@Khushal26378475 @b_k70 @NDVIVEK1 @vanitajain21 @anandbadkul @nandaji1958 @itispalkova @20bizmen @DEBKANCHAN @AnthonySald @WuntakalL @anup071254 @ProsaicView @AvijitSinha5 @scrapravi @mcavoyed2 @VazeIndian @watdehel @DickDarryl @NARESHRMEHTA @yusufiosys @sudhirkaveri @Jai_Maharaj_ @priyapyadav18 @Puneetvizh @lets_say_truth @Samyuktha1908 @AvinashGowds @ManojM66 @joehandsome79 @bka_bk @Jaiku89 @sadasnk @Hariindic @Saru81589968 @swamisaranamm @VVR_KrishnaN @SaffronDalit @Ramesh_BJP @panaiyolai101 @Ramke_twits @ranganaathan @HLKodo @knowdavis @krithikasivasw @ChendurSaami @cosmicblinker @truevirathindu #RahulGandhi UTurn on CAG report :-
Rahul Gandhi was asking where is CAG report on Rafale?

Now says CAG report is worthless.😏😂 #Rafaledeal #rafale 
@RahulGandhi @INCIndia 

#BJP #merapariwarbhajpapariwar #NaMoAgain2019 #NarendraModi"
57416,2019-02-01 06:48:12+00:00,pkb1988,"India, world's biggest data user in the world
#Budget2019 #InterimBudget #UnionBudget #PiyushGoyal #FinanceMinistry #BJP #BudgetSession2019 #EntrepreneurBudget2019"
77448,2019-04-30 14:02:35+00:00,BidyadharPanda5,#LokSabhaElections2019 can't be considered as full proof and due diligence maintained in polling booths in absence of  biometric authentication to ensure correct voting by the voters. Chances of false voting can't be ruled out considering the sharp growth during 1PM to 4PM.
61918,2019-01-15 05:34:10+00:00,Mishthi4u,"@SuneelK37890518 @vicky231906 @Manekagandhibjp @rsprasad @narendramodi U forgot #INC, THE Creator"
131092,2019-02-26 05:16:45+00:00,AnnieRadiant,"How's the Jaish?
Dead Sir .
😂😂😂😂😂😂
#narendramodi #surgicalstrike2 #army"
133238,2019-02-15 18:13:46+00:00,TelecomBazzar,#NarendraModi #pmoindia #RajnathSingh How to take revenge in next 72 hours. Call UN meeting take them in the loop and make open war against terrorism and their home town Pakistan. This is the only option we are left. Each Indian will support you. Jai Hind Jai Bharat
107453,2019-04-01 02:05:55+00:00,justin23448669,"@indiatvnews @Tejasvi_Surya was trolled because he said that all those against @narendramodi are anti-nationals. But no one objects to @MamataOfficial calling his supporters anti-nationals. This is extreme hippocrisy.
@BJP4India #MainBhiChowkidar #LokSabhaElections2019"
92209,2019-04-16 16:44:52+00:00,JioNews,"FIR lodged against Navjot Singh Sidhu for violating model code of conduct
#LokSabhaElections2019 #SidhuMuslimAppeal"
8968,2019-05-02 17:03:47+00:00,gykjain,"Narendra Modi is not even half a man what Dr Manmohan Singh is.
Narendra Modi is not even half a man what AB Vajpayee was. 
#LokSabhaElections2019"
6006,2019-05-09 06:23:58+00:00,rajeshkshitij,"#SupremeCourt - Supreme Court dismisses the petition seeking to direct the Election Commission of India to debar Congress President Rahul Gandhi from contesting the Lok Sabha polls after he had “voluntarily acquired British nationality.”
#RahulGandhi 
#Congress"
16086,2019-04-20 12:19:00+00:00,Dailyaddaa,"Former Congress MP from Kerala, S Krishna Kumar joins #BJP.

#LokSabhaElections2019  #ElectionsWithdailyaddaa"
66110,2019-05-18 13:35:33+00:00,vanivina9,@republic He is the real destructive force. Cannot work and can only create dissent. He should be sued by the security personnel for allegation of murder. Vested interests have Propped him to destabilise Delhi. #LokSabhaElections2019 @ZeeNews
115883,2019-03-22 12:16:16+00:00,Abhishek231290,"@ambkcsingh @rahulkanwal ok i sir , relaxing and thinking... 
ok fine , i m going to vote
#ModiFor2019 
#LokSabhaElections2019 
#ModiHaiToMumkinHai 
#ModiOnceMore"
39018,2019-03-19 05:23:11+00:00,sudeer1972,"#YSRCP &amp; #TDP have finalised their candidates for the prestigious segment #Visakhapatnam Urban MP Constituency, BJP, INC &amp; JSP not yet announced.
1. Mr. M.V.V. Satyanarayana - YSRCP
2. Mr. Sri Bharat - TDP
3. BJP ?
4. JSP ?
5. INC ?
#LokSabhaElections2019
#AndhraPradesh #Vizag"
141222,2019-01-07 01:55:08+00:00,ramchandani2000,#kejriwal does not have file on #RahulGandhi
103051,2019-04-05 18:57:47+00:00,bjpmanju107,"The country is turning saffron, but  congress is turning greeny moony!
#NamoAgain2019 #NarendraModi"
69514,2019-05-12 15:12:36+00:00,rajendrajhariya,"@ANI Very unfortunate for Indian democracy that  Irresponsible comment by Congress person Sam , @sampitroda ,@narendramodi , #LokSabhaElections2019 #JitegaModiJitegaBharat"
105838,2019-04-02 16:22:17+00:00,anusharavi10,"However much @BJP4Karnataka leaders try to put up an ""all is well"" face, all of them seeking votes in the name of @narendramodi and @BJP4India in Bangalore South &amp; not for @Tejasvi_Surya speaks a lot. 
#LokSabhaElections2019"
28765,2019-04-02 15:18:19+00:00,rajnish_surve,@AnjaliB_ I can understand your concern but the @INCIndia made their best PM muted &amp; that's the reason #BJP came into power
46844,2019-03-04 11:57:21+00:00,Scorpion1007,@IndiaToday @narendramodi @smritiirani Definitely Not because of #bjp clowns like yourself. You are all opportunists; trying to cash the martyrdom of soldiers for your benefit.
14044,2019-04-23 09:08:33+00:00,Awhadspeaks,"Y do u wanna say #EVMs are manipulated 
The fact is machines are in love with #Modi 
Bihar 
Bengal
UttarPradesh
Goa 
Kerala 
Everywhere one thing is common 
U vote for anybody in the #EVMs  the vote goes #bjp 
And so I say 
#EVMs say #LoveModi"
134333,2019-02-13 16:48:51+00:00,pavanverma_ms,@ndtv How darpok they all #Congress #RahulGandhi  #PriyankaGandhi. #YeDarMujheAcchaLaga #Modi4NewIndia #BJP4India
59409,2019-01-24 16:45:50+00:00,VenkyBhatM,"Whatever this #MoodOfTheNation predictions may be, but one can't ignore..
There is so much to learn from History..
#Modi  team should work so so much hard to win this election if history should no repeat..

#ModiOnceMore #PriyankaGandhi #BJP #PriyankaGandhi"
76068,2019-05-02 18:22:33+00:00,_aashutosh_,"@KarunaGopal1 @sidmtweets People waiting for acche din. 
#LoksabhaElections2019"
138357,2019-01-25 16:18:17+00:00,satishgarg53,"#NarendraModi  Sir, India salutes you for correcting the history of freedom struggle of India beyond one family and showing the fight of Azad Hind Fouz for real struggle? Hope scarifices of other ho laid down their lives will be inked soon which was buried in false history."
35527,2019-03-23 18:02:14+00:00,GentlemanOfMCC,#AkileshYadav terms #BJP IT cell as #InternetTerrorists. Pretty strong
120240,2019-03-15 18:45:42+00:00,John071912,"Dear Palki - delighted that @WIONews Channel has a better format 4 DELIVERY of news to viewers - It's a challenge to watch other news channels.

I almost fell off the chair😁 when you MENTIONED the CRY SCENE Deve Gowda &amp; Sons
@palkisu 

#IndiaElectionWatch
#LokSabhaElections2019"
35288,2019-03-24 06:57:09+00:00,gain_ripan,"@uday4prakash @sonamJain001 @smritiirani Ahi too hai different between congress or #BJP. Bjp supporter all time helping bad language for any comments against #Congress .

Damm @RahulGandhi Ka hai isliye he contests from 2 lokSaba sit."
25023,2019-04-08 07:31:05+00:00,NGhanekar,"1.25 crore Indians surrendered their cooking gas subsidy: PM Modi 
#LokSabhaElections2019 #BJPManifesto"
91268,2019-04-17 16:07:42+00:00,Khishore6,Can anyone tell is there any source to know the list of candidates  in our area?? @TNelectionsCEO #LokshabhaElection #LoksabhaElections2019 #ElectionCommissionOfIndia
42338,2019-03-13 12:51:19+00:00,CTRavi_BJP,"""CONgress Gandhis"" realize that PM @narendramodi will win #LokSabhaElections2019 with a bigger mandate than 2014.

They are also aware that they will be held accountable for their corruption and misdeeds.

They know that their highest lifeline will also not save them after May."
78560,2019-04-29 11:07:37+00:00,singhaniatweets,"@sardesairajdeep It suggests that Bengal will dethrone Didi, no matter to what extent she uses violence to help her cause. People have had enough.

#IndiaElects #BattleOf2019 #LokSabhaElections2019 #WestBengal #BengalPollViolence The Real #GameofThrones"
58183,2019-01-29 14:26:26+00:00,basant61,"@DeshGujarat Yes just defeat #BJP is the sole aim, no agenda no plans for governance"
6213,2019-05-08 16:52:48+00:00,ANOOP2710,"Thanks @ZeeNewsHindi @ZeeNews for showing this news via your report. 

@BJP4India @BJPLive @bjp_haryana @narendramodi @AmitShah @rajnathsingh @nitin_gadkari 

#LokSabhaElections2019 #2019Elections #PMModiOnABP #ModiHiAayega #ModiMeinHaiDum #Ekbaarphirmodisarkar #NamoForNewIndia"
72349,2019-05-09 01:37:08+00:00,MajumdarSid,"@narendramodi looking at ur promises, ur educational degree and ur speeches,  wondering if ur name actually is #NarendraModi. Name cud be fake as well. Just saying. @RahulGandhi @priyankagandhi @sardesairajdeep @Nidhi @ShekharGupta @INCIndia @Iypan8 @akashbanerjee @ShashiTharoor"
60724,2019-01-20 07:25:08+00:00,deepankarpriyam,"Life is a series of closing doors
#nihilism #bjp"
134162,2019-02-14 13:10:20+00:00,MalavSharedalal,@AxisBank OFS And Bharat 22 ETF’s successful sale will give farmers their 1st instalment promised in Budget before #LokSabhaElections2019 Announcements
1454,2019-05-16 17:01:55+00:00,umakantsingh_IN,"One thing I succeeded which I can tell even without May 23, I developed one-mind of country, blurred regional identities completely through my campaigns on social media!#ModiObsession #PragyaSinghThakur Pragya Thakur Mahatma Gandhi #LokSabhaElections2019"
40889,2019-03-16 07:24:20+00:00,saransaaurabh,@shekharkapur @INCIndia #INCIndia #Congress - don’t take political puma ship game to such lows. Be graceful and dignified even while criticizing your political opponents. #BJP
79978,2019-04-28 16:23:57+00:00,ramchandani2000,#RahulGandhi does not have any home in KASHMIR because he is not allowed to buy any
130181,2019-02-27 10:42:49+00:00,indiatvnews,"If a war takes place, it will not be in my or #NarendraModi's control. If you want any kind of talks on terrorism, we are ready. Better sense must prevail. We should sit down and talk: Pakistan Prime Minister #ImranKhan"
78820,2019-04-29 08:41:24+00:00,nolandsouza,"If not for your civic responsibility towards the nation, at least go and cast your vote so that you can show off on social media 😁 🗳
#VoteKarMumbai #Election2019 #LokSabhaElections2019"
90029,2019-04-18 06:23:43+00:00,BajajSheetal,"Cast your vote Chennai ! 
#LokSabhaElections2019"
88170,2019-04-19 10:55:06+00:00,Phareesh_tnie,#AP #CM @ncbn to campaign in #Raichur in #Karnataka for JD(S) candidate; to share dais with #RahulGandhi @NewIndianXpress
55145,2019-02-08 05:28:17+00:00,Jaydeep_Bapat,"@JumlaWala That's very much expected from a paid hand like you. It is your duty to defame Modi and eat leftovers thrown by #RahulGandhi 
You're acting against betterment of #India 
If you don't like @narendramodi don't vote for him but don't work for crooked #Gandhi family."
114399,2019-03-24 10:19:02+00:00,yoursRamakanth,"In this #LoksabhaElections2019 While Voting 🗳. Please #RememberMeWhenYouVote 
Die hard fan of ✋🏼"
132004,2019-02-21 19:27:47+00:00,IMayush38254448,"In pulwama attack 44crpf jaawans were killed 
My question is with #NarendraModi that,? HOW many more will #Jaawans will #Saheed After pulwama attack you increased your Rallies and in a rallies #U said we will take revenge. 
#Pls_
#No_More_Rallies..
#we_Want_Revenge 
#Not_Rallies"
44372,2019-03-10 13:11:43+00:00,imridul2k,"@priyankac19 Current calculations says INC will get less than 40 seats and UPA will end in b/w 100-110.

Is that आरम्भ है प्रचंड or did you mean to say that INC will finish by then?

#LSElections2019
#LokSabhaElections2019 
#Elections2019
#NamoAgain"
124889,2019-03-10 13:05:00+00:00,BollywoodMastiz,@dharmbjp @narendramodi The day when #PakPremiCongress will become history is May 23rd.  NDA will sweep #LokSabhaElections2019.  #PhirEkBaarModiSarkar.
105383,2019-04-03 07:19:12+00:00,Raviprs53,#LokSabhaElections2019 Experts committee of economists shall be formed six months before polls to which pol parties may be mandated to submit manifesto. The committee of experts may review d manifesto n approve/reject considering economic feasibility of financial  promises made.
101454,2019-04-08 06:42:29+00:00,HeetNGandhi,"Ram Mandir again on #BJPManifesto! ""Considering views of all parties, we will peacefully lay down the foundation stone of Ram Mandir""-Rajnath Singh.🚩🔥 #SankalpPatra #LokSabhaElections2019 
#RamMandir"
141522,2019-01-04 20:20:06+00:00,AayushBoliya,"I thought he would play #RahulGandhi. It's a plan of #Congress to defame #NarendraModi. I'm sure about that. 😉😜
#VivekOberoi #NarendraModiBiopic #wtf"
135172,2019-02-10 09:52:01+00:00,Sonia177sweet,"Biopic of #RahulGandhi, is it true🙄🙄"
1522,2019-05-16 15:20:19+00:00,bptsan,"Historians &amp; Free thinkers, Let us not label either Gandhi or Godse to be Deshbhakt, Videshbhakt, Deshdrohi, or whatever.
Let's treat them for who they were, significant figures in Indian history. 4/4
#Gandhi #Godse #DeshBhakt #SadhviPragya #BJP #LokSabhaElections2019"
123339,2019-03-11 05:09:49+00:00,tadbitmad01,Someone today heard #RahulGandhi rap Apna time aayega from #GullyBoy. But then not all movies have a happy ending.
61172,2019-01-18 15:18:31+00:00,999Mahajan,"@DrRamChanderSh1 @jandkgovernor @OmarAbdullah @MehboobaMufti @RavinderBJPJK @BJP4JnK @INCJammuKashmir @jknpp @HMOIndia @DrJitendraSingh @JmuKmrPolice You can see the growth of former dy CM, hydro power plant in Himachal,  astayed building house at jagti and many more progress in four years. 
Dark spot in name of #BJP"
140714,2019-01-09 05:49:15+00:00,subayansengupta,"Strive not to be a success, but rather to be of value. 
#FlyHigher #RahulGandhi  #IncredibleIndia"
100010,2019-04-09 18:39:07+00:00,flyingpriya,"@vivekagnihotri Traveling from Pune to Chandrapur (Near Nagpur, Maharashtra) to full fill my responsibility towards the nation #LokSabhaElections2019 #vote"
64719,2019-01-04 17:44:27+00:00,textpecting,The hopes of #BJP preventing a major decline in its tally is now significantly dependent on the TINA (There Is No Alternative) factor. #Elections2019 #MahaThugbandhan #RaGa #IndianVoter #politics #ModiOnceMore
55642,2019-02-06 09:37:43+00:00,iajaychheda,@milinddeora like @sanjaynirupam in Mumbai #congress @RahulGandhi is in #INC #2019 @BJP4India #firsaymodisarkar #NaMoAgain @narendramodi @AmitShah
95624,2019-04-12 07:56:56+00:00,FirstVerdict,"1st phase Voting turn is only 65.77%, let's pledge to make it 100%
#IndiaElections2019 #Casteyourvote #Election2019 #LokSabhaElections2019"
8033,2019-05-05 05:48:06+00:00,anoopsi63399581,"This is Misconception by Mahagadbandhan &amp; have no Truth that #MuslimVoters will not vote for #BJP &amp; if you see in #LunkowSeat &amp; #Varnashi muslim voters are with #BJP for there better future &amp; development.
#LokSabhaElections2019"
107033,2019-04-01 11:53:07+00:00,yogeshshivay,"@sardesairajdeep @narendramodi No... Atleast not represent you &amp; like minded people but all Indians.

Enjoy the #PappuDiwas Mr. Diyasalai 🤓

Must #Vote4BJP
#LokSabhaElections2019"
66209,2019-05-18 10:06:06+00:00,GauravP26479152,"@ECISVEEP @ceoup @CEOBihar @ceojharkhand @CEOMPElections @hpelection @PIB_India @MIB_India @MIB_Hindi @PTI_News @DDNewsLive Option - C
@ECISVEEP #VoterQuotient #LokSabhaElections2019"
44461,2019-03-10 12:23:26+00:00,jangidsunil10,"#LokSabhaElections2019 schedule

1st Phase - 11th April
2nd Phase - 18th April
3rd Phase - 23rd April
4th Phase - 29th April
5th Phase - 6th May
6th Phase - 12th May
7th Phase - 19th May

Or Modi ji ek bar fir PM banenge 23rd May 

#ElectionCommission"
43626,2019-03-11 08:36:52+00:00,zameera75943497,@Khursheed_ind @RahulGandhi @Sunil_Congressi @pankhuripathak @sanjaynirupam @Badal_INC @desi_veeer @indianmuslim123 @INCIndia @IYC @INCUttarPradesh @SanjeevAnandINC @AcharyaPramodk @priyankagandhi @ShashiTharoor @PoojaCongress @CongressSevadal @tehseenp Next pm #RahulGandhi
5851,2019-05-09 11:33:19+00:00,khanfarooque5,"Modi's Arabic name is ""Al Fake""🤣
#LokSabhaElections2019 
#LokSabhaEelctions2019 
#LokSabhaElections"
6059,2019-05-09 04:22:02+00:00,skannan_81,Last week it was #Nehru week and this week it is #RajivGandhi week. When the #BJP achievements week will come? #Shameless #useless party is BJP
10585,2019-04-29 12:09:50+00:00,GaneshPoovaiah,@JhaSanjay @divyaspandana @ECISVEEP @INCIndia Watch after  23rd Nay even #INC will be wiped out and become invisible 😀
89211,2019-04-18 12:44:49+00:00,ArunRChari,"Wow #Bengaluru, it started to rain after poll time, splendid timing, though not surprising turnout 😞😖 #LokSabhaElections2019 #KarnatakaPolls #BengaluruVotes"
38943,2019-03-19 07:46:02+00:00,adwaitainapure,"#MainBhiChowkidar - every #BJP party worker says this.
What will the people from #Congress say?

#मैंभीचौकीदार #LokSabhaElections2019"
59591,2019-01-24 05:54:37+00:00,Sathy57501393,"@PrinceArihan Having been ruled by the Mughals for 700 yrs &amp; 200 yrs by British, during which period too, the successors of Mughal Dynasty leftovers held huge power and offered succour to the Muslims, have cause to feel vulnerable with the advent of #BJP
Alas, why do Christians too feel so?"
97769,2019-04-11 04:28:03+00:00,sangeetdeshmukh,"Please go out &amp; vote. Don't be complacent. 
#LokSabhaElections2019"
96820,2019-04-11 09:40:11+00:00,meghna1111,"Vote for a peaceful ,forwardthinking , secular , tolerant and competent India. #LokSabhaElections2019 #VoteForIndia #NoMoNaMo"
35659,2019-03-23 14:58:44+00:00,karthikcvr,@sumanthraman Good take and you have nothing to canvas for #DMK or #INC now you pushing the ball to Voters
140906,2019-01-08 05:36:50+00:00,iakhileshrajput,"According to articles 15(4) and 16(4) should not exceed more than 50%.
   
  Scheduled Castes - 15%
  Scheduled Tribes - 7.5%
  Other Backward Classes - 27% 
   
  Total = 49.5% already giving to others
   
#NarendraModi ji, on what basis you are saying about 10% reservation"
121518,2019-03-13 11:27:37+00:00,izar_pmgroup,"DMK+ Alliance How many seat will get in Tamil Nadu? 
#VanakkamRahulGandhi
#RahulGandhi 
@arivalayam @News18TamilNadu @news7tamil @RahulGandhi @sunnewstamil @KanimozhiDMK @thirumaofficial"
94698,2019-04-13 11:55:08+00:00,adz64,"@sardesairajdeep Only SHIT surfaces. GUN usually sinks/stinks like #BOFOS did. Lingo shows the thinking as DYNASTY &amp; its support structures looking at the FLUSH about to be used i.e #LokSabhaElections2019  , Down the commode of history. Cheers. KARMA"
135833,2019-02-07 14:42:29+00:00,Prince18697197,@timesofindia #RahulGandhi and Congress wants to abolish triple talaq... That much they care for woman
80874,2019-04-27 07:39:14+00:00,TweetsAbhilash,"Do not forget that under this govt, RBI felt that it's independence is under threat and for first time ever, RBI Governor resigned. Such is the nationalism of this party.
#RBI  #LoksabhaElections2019"
30526,2019-03-31 05:35:59+00:00,AsifJun52507232,"@narendramodi Modi is curse, on you and your loved ones, and your favorite terrorists are Pakistan zindabad #NarendraModi"
38813,2019-03-19 11:54:03+00:00,nathani_sudhir,"#ChowkidarChorHai
#MainBhiChowkidar 
#RahulGandhi 
#ChowkidarSushmaSwaraj
#ChowkidarNitinGadkari
#ChowkidarNarendraModi
Priyanka says, all farmers are chowkidar, Rahul says chowkidar chor hai. 
Does it mean all farmers are chor?
Congress insulting poor farmers of India."
124183,2019-03-10 15:28:28+00:00,2kunalc,"That's why we need #CongressMukBharat!

This Congress is full of Big Fools!

#LokSabhaElections2019
#ElectionCommission"
70383,2019-05-12 02:34:02+00:00,vimal16nov,@KapilMishra_IND Done sir.. casted our vote for nation...#DeshKeDilMeiModi #AbkiBaarKiskiSarkar #LokSabhaElections2019
17188,2019-04-19 03:01:16+00:00,HavaldarND,"Has #SushmaSwaraj just punctured @AmitShah claim?

She says: ""No #Pakistan Soldier or Citizen Died in #Balakot Air Strike"" 

If no Pak CITIZENS were killed, who were the 250 terrorists #BJP chief claimed were 'killed'? 

Were they all foreign nationals?"
25093,2019-04-08 06:53:29+00:00,Priyanshi11G,"""BJP will try to remove Article 35-A.""
#BJP #BJPManifesto #BJPSankalpPatr2019 #Kashmir"
1441,2019-05-16 17:14:24+00:00,zan27739009,"@BJP4India she should suspended by #BJP and even if she wins, #PragyaSinghThakur should resign and seat be put up for polls. DESPICABLE! Guess #SamPitroda @sampitroda and #ManiShankarAiyar have company! PEOPLE WITH THEIR 30 SECONDS OF SHAME! @narendramodi #NarendraModi #sikhgenocide1984"
58213,2019-01-29 12:33:49+00:00,Ashutos61737051,@AmitShah Sir #BJP is the best party
79912,2019-04-28 18:26:32+00:00,kadhichaawal,it is a civic duty of every citizen in a democratic country to vote in elections. It’s not about trying to affect the electoral outcome; it’s about doing your duty as a democratic citizen by voting in elections #LokSabhaElections2019
79806,2019-04-29 01:29:46+00:00,Harshad_Garud,I am voting today for stable government who can run this country successfully for next five years. #MainBhiKaamdar #PuneVoteKar #LokSabhaElections2019 #ModiHaiToVikasHai
127198,2019-03-07 14:13:19+00:00,ramchandani2000,BREAKING NEWS: #RahulGandhi will not run away from the country like #RobertVadra . he will pay incometax when SC orders him to do so
19529,2019-04-15 17:21:13+00:00,mr_kdbaba,"Why i should vote bjp or @narendramodi ?
Need specific  answers 
#LokSabhaElections2019"
87810,2019-04-19 23:37:10+00:00,deven_sailor,"@timesofindia Of bamboos and sugar canes! What an election!!! 
#LokSabhaElections2019"
63592,2019-01-08 10:42:17+00:00,Onlyesskay,"@sankrant @sgurumurthy 
Unfortunately, this has become the definition of secularism as practiced by the Govt &amp; judiciary. 
There is no point in blaming Nehru or #INC for this; BJP also hasn't done anything about it.
Another sad aspect is lack of awareness &amp; response on the part of Hindus."
125786,2019-03-10 12:12:38+00:00,Pratimamistry21,"#LokSabhaElections2019

Phase 1 - 11th April 2019

Phase 2- 18th April 2019

Phase 3 - 23rd April 2019

Phase 4 - 29th April 2019

Phase 5 - 6th May 2019

Phase 6 - 12th May 2019

Phase 7 - 19th May 2019

Date of Counting - 23rd May 2019

#Electioncommission"
129362,2019-02-28 19:26:03+00:00,Sharrahss,"@mrsfunnybones @Nidhi #NarendraModi #IAF #IndianArmy #IndianNavy #TapseePannu #SonamKapoor #SonamKapoor to all respected citizen, our bapu got us independence by practicing NON VIOLENCE. we are angry by innocent officer and many more killed.But violence will kill many innocent also effect common man🙏"
67934,2019-05-15 15:43:32+00:00,arunjitmanna,"@RahulGandhi Shame on Institutions of #India who compromise on democracy and law , India decides and hope SC Intervenes rightfully to reestablish the law. All other parties should join hands this #LokSabhaElections2019"
55062,2019-02-08 09:25:04+00:00,rishu_1809,"Question #RahulGandhi &amp; #Congress - you are labelled #Bhakts 

Question #Modi #BJP -
You are labelled #Piddi Chamcha or Anti-National.

shree shree 1008 #ArvindKejriwal says Modi Followers aren't Patriots.

Indians kahan hai in sab me? 🙄
Desh-Bhakti ab politicians sikhaege?"
16581,2019-04-19 17:57:16+00:00,paul_ziid,"@IndiaToday #PriyankaChaturvedi joining #ShivSena is a matter of worries to both SS &amp; @BJP4India 

She may be planning to destroy
#BJP #ShivSena alliance after #LoksabhaElections2019

BJP &amp; SS should not forget
Jai Lalita...."
12544,2019-04-25 17:23:30+00:00,focault4,@DilliDurAst Its quite possible that there is a signed agreement between #congress and #bjp stating #bjp must be in government for the next #five years!
109347,2019-03-29 12:03:14+00:00,Manikandanraj92,"Total of 845 Candidates contesting the #LokSabhaElections2019 in the 39 seats of TamilNadu.

Average of 21 Candidates per seat.

#tamilnadu"
80215,2019-04-28 09:55:34+00:00,INCdilse,"@ArnazHathiram @RajThackeray @TimesNow Now that during #LokSabhaElections2019 #RajThackeray is getting interviewed by Delhi media, will #ArnabGoswami dare to interview RT again? 

Come on @republic, get you boss, the studio sher, to interview RT again! 

#JaayegaTohModiHi #AbHogaNYAY #VoteForCongress #ModiMehangaPada"
